668775830932365312;Afondballon;je voulais venir en survet équipe de France mon groupe m'a dit meme pas en reve ( point sur la tenue );Mon Nov 23 13:59:18 CET 2015;equipe de france;0
668776664394960897;chineinfo;La Chine félicite M. Macri pour sa victoire à l'élection présidentielle argentine;Mon Nov 23 14:02:36 CET 2015;élection présidentielle;4
671638002867793920;WillBJG;SMS poids plume ce mec;Tue Dec 01 11:32:32 CET 2015;poids;2
668775375938392064;bocairent54;ils devrait chanter la marseillaise et les autres aussi sinon ils ne jouent plus en equipe de france;Mon Nov 23 13:57:29 CET 2015;equipe de france;0
669516661234532352;Cathylabb;EN DIRECT  Attentats à Paris Hollande invite les Français à orner leur domicile d'un drapeau vendredi ;Wed Nov 25 15:03:05 CET 2015;hollande;4
671641659709501445;balladedemarcel;Des images du grutage de Marcel  De retour à Paris on repart ce soir pour réceptionner le bateau à Brignogan demain ;Tue Dec 01 11:47:04 CET 2015;bateau;2
668780611713294336;cleamounette;Karima fonctionnaire de police De nombreux collègues d’origine arabe votent FN sans oser le dire;Mon Nov 23 14:18:17 CET 2015;élection présidentielle;0
671392295887990784;PlanetBeninois;Africa24 TV  Mali L'enquête progresse après l'attentat de Bamako ;Mon Nov 30 19:16:11 CET 2015;attentat;4
671641517849726976;cchipault;Souhaitons lui un bon rétablissement en espérant qu'il puisse être à la barre de son bateau   ;Tue Dec 01 11:46:31 CET 2015;bateau;2
668778558320431104;MichelTaupin;ARGENTINE Avec XX% des voix, la droite emporte l'élection présidentielle en Argentine Un coup très dur;Mon Nov 23 14:10:08 CET 2015;élection présidentielle;0
671394183693869057;noemie_youtub;Les cadeaux sa rend heureux surtout quand sa vient de samir   😊 ;Mon Nov 30 19:23:41 CET 2015;heureux;4
671638221672087552;jeanbaptiste_69;monocoque ou catamaran  Jolie définition    ;Tue Dec 01 11:33:25 CET 2015;bateau;2
669516658344640513;cjosiedoe1;I think François Hollande should be   Vote now via ;Wed Nov 25 15:03:05 CET 2015;hollande;0
671394234629492736;lauresst;oui bon ils sont heureux pour moi écoutent c'est pas tout les jours que j'ai pas d'avertissement au conseil de classe;Mon Nov 30 19:23:54 CET 2015;heureux;4
671638133906276352;Bienvnue_FR;2ème jour à THE lieu qui donne envie de faire les bagages  Avec ;Tue Dec 01 11:33:04 CET 2015;bateau;2
671391986704863232;35Minouche;   puis quand il y aura un attentat ici on pourra recommencer à dénoncer    ;Mon Nov 30 19:14:58 CET 2015;attentat;0
671394472840728577;PeukoParis;La beauté est de vivre ta vie et d’être heureux avec toi-même …   ;Mon Nov 30 19:24:50 CET 2015;heureux;4
671636490217267200;tehraph;que ca va a des twins party sous des ponts alors que les ancêtres étaient enchainés dans une cale de bateau;Tue Dec 01 11:26:32 CET 2015;bateau;2
671391923446394880;Coolamnews;Le gouvernement français ne souhaite pas donner de détails choquants concernant l'attentat du Bataclan - ;Mon Nov 30 19:14:43 CET 2015;attentat;0
671394449595961344;MgnCelia;Il en faut peu pour être heureux ☺️👌🏼;Mon Nov 30 19:24:45 CET 2015;heureux;4
671648989528244224;jpmarchand;[Tutoriel] J’ai testé le nettoyage de capteur de reflex à la maison  ;Tue Dec 01 12:16:12 CET 2015;maison;2
671391790214356992;ALBATORE2083;Terrorisme  avis de recherche de deux proches de Samy Amimour de janvier à Paris via ;Mon Nov 30 19:14:11 CET 2015;attentat;0
671394441480044544;Benoitdelbe;Alors lui il est grv heureux d'son cadeau ça s'voit direct    ;Mon Nov 30 19:24:43 CET 2015;heureux;4
671648989444370433;photo_review;[Tutoriel] J’ai testé le nettoyage de capteur de reflex à la maison  ;Tue Dec 01 12:16:12 CET 2015;maison;2
671391753900003328;pourNS2017;L'élection de François Hollande  un attentat organisé par toute la caste gaucho-politico-médiatique ;Mon Nov 30 19:14:02 CET 2015;attentat;0
671394372026548227;lauresst;mdr tant que ils sont heureux je vais demandé un truc;Mon Nov 30 19:24:26 CET 2015;heureux;4
671648889775198208;ManonVerlet;Si on a la maison pendant 1 semaine 😍💃;Tue Dec 01 12:15:48 CET 2015;maison;2
671391530834395136;lajuya;Je trouve çà débile qui dit que demain il n'y aura pas un attentat à Londres Rome ou Los Angeles;Mon Nov 30 19:13:09 CET 2015;attentat;0
671394325813698560;Gozilla_le_dino;ah si mes potes rebeux ils disent tu vas au bled tu fais des heureux super;Mon Nov 30 19:24:15 CET 2015;heureux;4
671651037816733696;Champy_Soft;Je vais laisser cette musique à vie dans votre tête muahahahaha;Tue Dec 01 12:24:20 CET 2015;musique;2
671391423204352000;Reacdefrance;si il y a un nouvel attentat les élections seront reportées ;Mon Nov 30 19:12:43 CET 2015;attentat;0
671398295026184196;pierre_1er;Pour un malheureux milliard on cède  des parts d'une société  stratégique essentielle ;Mon Nov 30 19:40:02 CET 2015;malheureux;4
671651036013207552;MackUrns;J'écoute de la musique et j'ai englouti ma barre Nesquik;Tue Dec 01 12:24:20 CET 2015;musique;2
671392045165080577;nicklas007;oulaaaa surtout pas malheureux  Mais je suis anti-extrème droite ou gauche  Raz le biiiiiip de la violence;Mon Nov 30 19:15:12 CET 2015;je suis malheureux;0
671397599744827392;sirinebkrt;On est tellement heureux qu'on fait les malheureux;Mon Nov 30 19:37:16 CET 2015;malheureux;4
671650981042479109;AstrakhanC;La visuelle concept à écouter avec les yeux  ;Tue Dec 01 12:24:07 CET 2015;musique;2
671313276555390976;KurtHummelJG;SMS Ça n'a rien à voir avec Sebastian  Je suis malheureux de t'avoir perdu de tenter de te retrouver ;Mon Nov 30 14:02:12 CET 2015;je suis malheureux;0
671397471101321216;pierre_misbare;Ce que je retiens de la réunion parents profs Sois plus ambitieux mon garçon ne finis pas    malheureux;Mon Nov 30 19:36:45 CET 2015;malheureux;4
671650867259547648;HarreHonorine;Une seule musique et c'est réparti;Tue Dec 01 12:23:40 CET 2015;musique;2
671273753461071872;AlexRaffalli;parle pas de sieste malheureux  5h25 je suis déjà debout ;Mon Nov 30 11:25:09 CET 2015;je suis malheureux;0
671396978752946176;tiinalamienne;J'ai l'impression qu'être heureux ça dérange les gens  doit-on être malheureux toute notre vie  😉;Mon Nov 30 19:34:48 CET 2015;malheureux;4
671650851442827265;AficiaInfo;Feu Chatterton  un clip animé pour  Fou à lier … ;Tue Dec 01 12:23:36 CET 2015;musique;2
671107779369811969;BaekDoSan;Je lache des phases culte comme je respire c'est malheureux  Je suis un gachis à moi tout seul ;Mon Nov 30 00:25:37 CET 2015;je suis malheureux;0
671396571620188160;MlleLii;C'est quand même malheureux d'avoir la 4G mais de mieux capter en 2G 😒🖕🏼;Mon Nov 30 19:33:11 CET 2015;malheureux;4
671650794882641920;JeremieRobert;Ils sont bons ces nordistes  L'épopée du exposée en musique par ses joueurs    via youtube;Tue Dec 01 12:23:22 CET 2015;musique;2
671101800620142593;lecroissantbleu;Heureusement je suis un homme  Paradoxe extrême pour dire que c'est malheureux de vivre dans un monde qui donne privilèges à cause du sexe;Mon Nov 30 00:01:52 CET 2015;je suis malheureux;0
671396391843987456;eliajosko;c'est de ma faute si il est malheureux si il est à l'autre bout du monde   si seulement je pouvais corriger mon erreur ;Mon Nov 30 19:32:28 CET 2015;malheureux;4
671650714309885952;Ben2oo;Qui va croire que rohff a monté de 34 places en une nuit juste pour sa musique;Tue Dec 01 12:23:03 CET 2015;musique;2
671099864005087234;Alimou94;Je suis malheureux ohoooho;Sun Nov 29 23:54:10 CET 2015;je suis malheureux;0
671394837028016132;SeaSlugDk;Et il y a ceux qui ont occupé tout l'espace sauf une case qui est encore vacante     Ce sont les plus malheureux;Mon Nov 30 19:26:17 CET 2015;malheureux;4
671671344275300357;_QuentinM_;ça ok mais Henry a eu l'histoire du  bus et la main  Sauf qu'il a toujours porter l'équipe de France et il est très apprécié now;Tue Dec 01 13:45:02 CET 2015;equipe de france;2
671095397155266560;CerveauEnMarche;C'est malheureux aux yeux de certains mais plus c'est proche plus on est touché je ne suis pas outré par cela;Sun Nov 29 23:36:25 CET 2015;je suis malheureux;0
671394219689451520;SeaSlugDk;Il y a ceux qui augmentent sans cesse l'espace a remplir  les éternels insatisfaits les malheureux a vie;Mon Nov 30 19:23:50 CET 2015;malheureux;4
671671229623967744;Houps_92;Et vous c'est quoi votre métier Lui représente la France et donc est lié à l'équipe de France   ;Tue Dec 01 13:44:34 CET 2015;equipe de france;2
671596242162569216;Philauvergne;N'oubliez pas d'aller voter ce dimanche   Des anti-mariages mariage pour tous à la tête de l'Non ;Tue Dec 01 08:46:36 CET 2015;mariage;0
671394196348084224;ImnKnowles;Ya pas plus beau que le sourire des malheureux;Mon Nov 30 19:23:44 CET 2015;malheureux;4
671671050233618432;Jules_578;J'espère qu'il nous annoncera son souhait de continuer avec l'équipe de France 😄;Tue Dec 01 13:43:52 CET 2015;equipe de france;2
671595977095159808;lauphanie;Dans le film Gabonais  Un mariage à 5  on le montre la prostituée qui découvre qu'elle est séropositive et décide de partager la maladie 😏;Tue Dec 01 08:45:33 CET 2015;mariage;0
671596530806087680;paris_2015;Katie Holmes  Son mariage sa carrière Suri  Je ne regrette rien ;Tue Dec 01 08:47:45 CET 2015;mariage;4
671670215000768513;FXIDK;Le Huffington Post Si Manuel Valls était Didier Deschamps il ne sélectionnerait plus Karim Benzema en équipe de… ;Tue Dec 01 13:40:32 CET 2015;equipe de france;2
671595835478659072;Sarah_Mariage;Trop marre des cours;Tue Dec 01 08:44:59 CET 2015;mariage;0
671596478335447040;MercedesObadia;Merci PierreAvec le commentaire d'un palestinien qui dit aimer les juifs et mettra cette musique a son mariage    ;Tue Dec 01 08:47:32 CET 2015;mariage;4
671670105215008768;warShip_;A part en France j'ai jamais vu des gens qui veulent que leur meilleur joueur soit banni de l'équipe nationale;Tue Dec 01 13:40:06 CET 2015;equipe de france;2
671595571828932608;Paroleaujeunes;Le mariage des enfants est une exploitation sexuelle ;Tue Dec 01 08:43:56 CET 2015;mariage;0
671596376720080896;noemisanse;😎😎😎😎 merci merci dans 3 ans le mariage lol 2016 c'est l'année voyage 😂😂😂😂😂;Tue Dec 01 08:47:08 CET 2015;mariage;4
671676671314014208;emilielili3;& Avez-vous le projet de partir en vacances tous les 2 en amoureux Bonheur et réussite pr vs 2;Tue Dec 01 14:06:12 CET 2015;bonheur;2
671597869338636288;FannyGnvl;Je suis crevée à mort sinon ptfrr marre;Tue Dec 01 08:53:04 CET 2015;mort;0
671598202362191872;amelie_pech;mort de rire;Tue Dec 01 08:54:23 CET 2015;mort;4
670430230981566464;TwoHalvesSB;Mais lol qui te préléve de l'argent sur ton compte sans avoir à utiliser leur service  Remboursement s'il vous plaît;Sat Nov 28 03:33:17 CET 2015;vlille;2
671597825684348928;lvgnx;J'ai une tête de mort vivant;Tue Dec 01 08:52:53 CET 2015;mort;0
671598973728223232;Aliseeane;Casser la croute dans un 3 * Hahaha Dîner dans un 3-étoiles de la place des Vosges pour Hollande et Obama ;Tue Dec 01 08:57:27 CET 2015;hollande;4
669944598693814272;markstinchcombe;7+ LFC corners 56  Klopp 14 vPalace 10 vSaints 15 vRubin at Anfield  Bordeaux conceded 8 v us & 11 vPSG 12 vLille 10 v Monaco;Thu Nov 26 19:23:33 CET 2015;vlille;2
671597792259784704;OnaKlrJakDaniel;J'ai eu le malheur de tomber sur le nouveau rap du prodigieux  LA FOUINE  tu mdegoute ton rap est mort depuis    ;Tue Dec 01 08:52:46 CET 2015;mort;0
671598971912065024;ParisFranceNews;COP 21  Barack Obama et François Hollande ont diné ensemble à Paris - ;Tue Dec 01 08:57:27 CET 2015;hollande;4
669286766621233152;rastaforet;Tourcoing - Lille en VLille completement torché à 2h du mat'   Je vais dire que c'est assez vivifiant ;Tue Nov 24 23:49:34 CET 2015;vlille;2
671598276710424576;melaniemrg_;ça va vraiment être la mort cette journée;Tue Dec 01 08:54:41 CET 2015;mort;0
671598970599247872;saphir1973;si subventionner par l umps a la botte de hollande comme ernotte de france tv;Tue Dec 01 08:57:26 CET 2015;hollande;4
669253362613927937;Elodievpl;Moi j'ai découvert un nouvel usage de la bande réfléchissante  racleur de givre sur la selle et les poignées du Vlille ;Tue Nov 24 21:36:50 CET 2015;vlille;2
671598224088674304;tomlinsonpearl;Y'a une belieber dans ma tl elle se plaint que certaines directioners insultent Justin mais elle elle le fait avec les od mort;Tue Dec 01 08:54:28 CET 2015;mort;0
671598963888406528;titrespresse;TF121  et Hollande finissent la journée de lancement un grand restaura ;Tue Dec 01 08:57:25 CET 2015;hollande;4
672786188604973056;Uniquement213;Super je suis contente pour toi moi j'y crois pas trop sa fais tellement temp que j'attend     ;Fri Dec 04 15:35:01 CET 2015;contente;2
671598103666040832;monachollet;Mohammed Chirani menacé de mort les spécialistes de l’islam sont-ils en danger ;Tue Dec 01 08:54:00 CET 2015;mort;0
671598952198860800;ParisFranceNews;COP21  François Hollande reçoit le président des États-Unis à Paris - ;Tue Dec 01 08:57:22 CET 2015;hollande;4
672792233989578753;jrossignol;François Hollande est arrivé à bord du Charles-de-Gaulle3via ;Fri Dec 04 15:59:03 CET 2015;hollande;2
671599409650606080;jojo84_;Le duo OBAMA  HOLLANDE c'est quand même la classe  Imaginez qu'on risque bientôt d'avoir TRUMP  SARKO      fin du monde  Arrrgggg;Tue Dec 01 08:59:11 CET 2015;hollande;0
671598921114902528;GeosNewsParis;A l'occasion de la Cop21 - Obama et Hollande dînent ensemble dans le Marais    ;Tue Dec 01 08:57:15 CET 2015;hollande;4
672798861925175297;Marinouuz;Il l'aimait à la mort elle l'aimait à la vie il vivait pour elle pouvait mourir pour lui ;Fri Dec 04 16:25:23 CET 2015;mort;2
671599381490089984;claudarnaud;veut faire croire qu'il décide tout seul alors qu'il est téléguidé par des conseillers et ministressans capavec et A-R;Tue Dec 01 08:59:04 CET 2015;hollande;0
671600043447754752;ParisFranceNews;François Hollande et Barack Obama dinent à l'Ambroisie - ;Tue Dec 01 09:01:42 CET 2015;hollande;4
663991002202374144;tout pour iphone;   OnePlus 2 vs HC One M9       h ;Tue Nov 10 09:06:05 CET 2015;iphone6;2
671599781773357056;Century21LSI;50 décapitations prévues en Arabie Saoudite François Hollande exige l'étourdissement ;Tue Dec 01 09:00:40 CET 2015;hollande;0
671600021960306689;ParisFranceNews;Table gastronomique sous haute sécurité pour François Hollande et Barack Obama - ;Tue Dec 01 09:01:37 CET 2015;hollande;4
663989922383183872;dogpunk;     A FAIE OUNE Iphone6 64GB achet  le 15 ao t PAFAI  A A vendre 600 avec facture et Garantie UGEN   bisn ;Tue Nov 10 09:01:48 CET 2015;iphone6;2
671599809707573248;LE_TERRIBLE_666;Oui quand on arbore un pins avec une promesse débile de 1 million d'emplois pour le gogo Hollande on ferme sa gueule ;Tue Dec 01 09:00:47 CET 2015;hollande;0
671029575149879296;Perri2van;OuaHOuuu  C'était WELSH'ment fat      Merci à la IziaTeam  Je veux la fin de la story VLille  ;Sun Nov 29 19:14:52 CET 2015;vlille;4
663983985194835968;Swoosh;   Ya un pote il a trebucher vec on iphone6 dans la poche arriere on entend  crack  il dit  Seigneur fait que ce soit mon p ;Tue Nov 10 08:38:12 CET 2015;iphone6;2
671600133981741056;mtcova;Hollande n’a pas fait le poids devant Poutine  ;Tue Dec 01 09:02:04 CET 2015;hollande;0
668880776809881600;jeanderoi;Ce matin j'ai confié mon vlille pliant à ma chef de projet pour tester  elle est revenue enchantée  ;Mon Nov 23 20:56:19 CET 2015;vlille;4
663982351555268608;shishikoma;4 iPhone6 iPhone6Plus debut spec  ;Tue Nov 10 08:31:43 CET 2015;iphone6;2
671600056999497728;francois_poupon;Hollande est autosatisfait de son incompétence c'est très grave;Tue Dec 01 09:01:45 CET 2015;hollande;0
671605398646992896;PoolpOrg;bien sur que si je suis très content -p;Tue Dec 01 09:22:59 CET 2015;je suis content;4
663982042007212033;Smart Mobile Hub;OnePlus 2 vs HC One M9       ;Tue Nov 10 08:30:29 CET 2015;iphone6;2
671603394587545600;Ptitesfourmis;C'est vrai qu'en tromperies Hollande valls & Cie PS sont blancs comme neige Impôts chômage sécurité dette    ;Tue Dec 01 09:15:01 CET 2015;hollande;0
671604622579081216;l_expresso;Patrice Quarteron dans  Aujourd'hui je rends ce qu'on m'a donné  Si je peux aider les jeunes je suis content;Tue Dec 01 09:19:54 CET 2015;je suis content;4
662681118160896000;W o;C est combien  VLille  Lille ;Fri Nov 06 18:21:05 CET 2015;vlille;2
671603300987502592;san_raymond;HOLLANDE LA HONTE  ;Tue Dec 01 09:14:39 CET 2015;hollande;0
671604569399496704;saintex2002;Moi Président des Autoroutes   Je suis content   éXavier   ;Tue Dec 01 09:19:41 CET 2015;je suis content;4
662276231866486784;Berangere;que pour l abonnement VLille ce n est pas ici   iens la personne que j ai eu au t l phone n avait pas d  juger utile de m en informer ;Thu Nov 05 15:32:12 CET 2015;vlille;2
669783504625016832;thomaslevivier;Il arrive le le même genre de mésaventures à un lillois avec le VLille  ;Thu Nov 26 08:43:26 CET 2015;vlille;0
671603994662432768;bulle_moule1210;tkt prend exemple sur moi bby je suis malade stuv on se voit je te refile ma creve et comme sa on est content;Tue Dec 01 09:17:24 CET 2015;je suis content;4
662014491983544320;momo; GermainCouture7 att  tape par  tape jprend d j  ma carte vLille;Wed Nov 04 22:12:09 CET 2015;vlille;2
668929402667966464;leovxn;regardez euro sans arabes sur d vlille ;Tue Nov 24 00:09:32 CET 2015;vlille;0
671600306925473792;axellebrissy;Le prof qui nous sort je suis content j'attaques mes derniers cours avant les vacances d'été    ;Tue Dec 01 09:02:45 CET 2015;je suis content;4
661281842398670850;Nina;Mdr l itin raire transpole qui me dit d aller bosser en vlille  Allez Sors moi les horaires de bus c est plus dr le;Mon Nov 02 21:40:51 CET 2015;vlille;2
671605557539815424;mystere2017;Le bilan de François Hollande minable pathétique honteux abjecte irresponsable lâche ;Tue Dec 01 09:23:37 CET 2015;hollande;0
671600184279891968;92i_moussa;Quand j'suis revenu début j'étais content  après sa ma trop manquer  mais j'était content psq je devais aller la voir et tout;Tue Dec 01 09:02:16 CET 2015;je suis content;4
662681118160896000;W o;C est combien  VLille  Lille ;Fri Nov 06 18:21:05 CET 2015;vlille;2
671641004378836992;jojolezozo1;si elle révélait les mensonges sur les décapités et évebtrés du bataclan ca aurait un peut plus de poids ;Tue Dec 01 11:44:28 CET 2015;poids;0
671597155736530944;QueenBeyLovely;mdrrrr bravo pour cette phrase t'es content de toi  😂😂 avoues que je suis la meilleure ;Tue Dec 01 08:50:14 CET 2015;je suis content;4
663994511480266752;Davy odr guez;   Surtout apr s l affaire Air Coca ne nos d saccords avec A Chauprade  taient devenus trop importants et son maintien au F ;Tue Nov 10 09:20:02 CET 2015;air cocaine;2
671640898258751488;0roren;Vous le sentez mon PC qui va surchauffer sous le poids de Skyrim demain  ;Tue Dec 01 11:44:03 CET 2015;poids;0
671595998867808256;hypotalamuse;Et moi je suis content quand je suis à 160kg   ;Tue Dec 01 08:45:38 CET 2015;je suis content;4
663987935214194689;Claude L U I ;Air Coca ne   Chauprade s exfiltre du FN via ;Tue Nov 10 08:53:54 CET 2015;air cocaine;2
671637389035634688;CYPRIVSDRAA_OFF;T'AS AUCUN TALENT sérieux  MAIS IL N'Y A QUE DES TOURISTES TA CARRIÈRE DÉCOLLE PAS D'UN POUCE C'EST SUR UN BATEAU MOUCHE bref;Tue Dec 01 11:30:06 CET 2015;bateau;0
671615976547475456;RgalBryant;bon courage pour la suite  Ce doit être compliqué    mais vaut mieux miser sur l'amitié que sur les couples    Enfin c'est;Tue Dec 01 10:05:01 CET 2015;amitié;4
663986910470275080; Jakh;    ne   Aymeric reconna t avoir exfiltr  les pilotes ;Tue Nov 10 08:49:50 CET 2015;air cocaine;2
671636183617773568;Cedricvian;Surf et bateau ne font pas bon ménage     il a eu chaud  ;Tue Dec 01 11:25:19 CET 2015;bateau;0
671615667330818048;bisoubinours;Hollande au Maroc sous le signe de l’amitié Franco-Maroc com le fit Sarko mais vu la discrim c d'la démagogie&la politique de l’autruche…;Tue Dec 01 10:03:47 CET 2015;amitié;4
663986640868745217;UltraBadGambit;     Aymeric pourrait d sormais faire l objet d investigations   Saint Domingue et en France ;Tue Nov 10 08:48:46 CET 2015;air cocaine;2
671648985019478016;MimiyaLesBetiZ;Le temps que je sorte de la maison tu ne seras plus dispo  dommage;Tue Dec 01 12:16:11 CET 2015;maison;0
671615641011535873;bisoubinours;SNCF Airbus condamnés…Ing Arab subissent 1discrimination structurelle   Stat ethniq interdites LOL C   l’amitié franco Marocaine de France…;Tue Dec 01 10:03:41 CET 2015;amitié;4
663986180762005504;agostino;   quitte FN Ce qui est s r est que a bien fait de l engueuler pour son r le dans Coca ne   ;Tue Nov 10 08:46:56 CET 2015;air cocaine;2
670224403557425153;NezahOG;Mdr tout le monde prend un vlille mais quand c'est à mon tour la station est indisponible nvm un peu;Fri Nov 27 13:55:24 CET 2015;vlille;0
671614304618196993;leboudoirlitt;Avant la haine de Thierry Cohen  Une merveille une pépite l'histoire d'une amitié-haine entre un juif et un musulman  A lire ;Tue Dec 01 09:58:22 CET 2015;amitié;4
663986180342566912;Enigme;     Aymeric pourrait d sormais faire l objet d investigations   Saint Domingue et en France ;Tue Nov 10 08:46:56 CET 2015;air cocaine;2
672785927320772608;jolievariante;Par contre je l'ai écoutée parler et elle est conne  Gavé contente c'aurait été bcp trop injuste si elle avait eu le whole package;Fri Dec 04 15:33:59 CET 2015;contente;0
671614240000778240;KristelBERINGER;22 aux victimes  Temps gris et pluie ici  Bonne semaine  Amitié  Bises  ;Tue Dec 01 09:58:07 CET 2015;amitié;4
663999121360072704;curcuma60;   En m me temps le FN ne vous a rien demand  monsieur Sarkozy;Tue Nov 10 09:38:21 CET 2015;sarkozy;2
672792234497073152;TROTEMc;Vous aurez la même déception avec Marine lepen que avec Hollande c'est ainsi vous n'y échapperez pas ;Fri Dec 04 15:59:03 CET 2015;hollande;0
671614033255079936;JeanneReinhart;-6 -9 tempér  ressentie L'hiver nous rappelle sa rigueur   Bonne journée à toi chère Kristel Même Ssincère Amitié  Bises;Tue Dec 01 09:57:18 CET 2015;amitié;4
663998992532008960;V   ;     Sarkozy est une branche morte qu il faut couper pour Bernard Debr  via  ;Tue Nov 10 09:37:50 CET 2015;sarkozy;2
672798884880588800;nvssim_;Le real et leur saison de mort je suis au sol;Fri Dec 04 16:25:28 CET 2015;mort;0
671613740245209088;say_amitie;오빠    초롱초롱 손 꼬옥 뭐먹으러갈거야;Tue Dec 01 09:56:08 CET 2015;amitié;4
663998978451775488;belusmedia;   J appr ciais les n cessaires coups de gueule d Andr  Glucksmann pas son soutien   Sarkozy en 2007 ni sa coiffure ;Tue Nov 10 09:37:47 CET 2015;sarkozy;2
672798865389707268;_ArQuel; Sans sexe dans sa vie Louison peut tenir 5 jours  mdr jsuis un mort vivant depuis un bout de temps;Fri Dec 04 16:25:24 CET 2015;mort;0
671613622578110464;ToulonBuzz; heureux ceux qui gardent l'amitié et qui savent en prendre soin  ;Tue Dec 01 09:55:40 CET 2015;amitié;4
663998952270905344;emplier; En m me temps le FN ne vous a rien demand  monsieur Sarkozy;Tue Nov 10 09:37:41 CET 2015;sarkozy;2
672798858829832193;Emira_demon666;Elle me manque a mort enfaite   ;Fri Dec 04 16:25:22 CET 2015;mort;0
671640468979998721;Bretagne_emploi;Nouvelle offre d'emploi sur notre site Adjoint technique mécanicien poids lourds fh 24112015Collectivité    ;Tue Dec 01 11:42:20 CET 2015;poids;4
663998945480327168;V   ;   Sarkozy est une branche morte qu il faut couper pour Bernard Debr  via ;Tue Nov 10 09:37:39 CET 2015;sarkozy;2
672798844430626817;ubergizmo_fr;Star Wars  la destruction de deux Etoiles de la Mort aurait ruiné l’Empire ;Fri Dec 04 16:25:19 CET 2015;mort;0
671639519716769792;Delta_Pneus;Bridgestone refond son label dédié aux flottes poids-lourds ;Tue Dec 01 11:38:34 CET 2015;poids;4
663998940577177600;Caroline;   J appr ciais les n cessaires coups de gueule d Andr  Glucksmann pas son soutien   Sarkozy en 2007 ni sa coiffure ;Tue Nov 10 09:37:38 CET 2015;sarkozy;2
672798828731478017;Anny690;Son médecin est mort aussi  Piiitaiiing Jessey tu jettes ce livre et fissa ;Fri Dec 04 16:25:15 CET 2015;mort;0
671635922191032320;Daardaar_be;Un Belge lance un bateau propulsé à la lumière du soleil ;Tue Dec 01 11:24:16 CET 2015;bateau;4
663998740106248192;Au Bistrot des Mots;J appr ciais les n cessaires coups de gueule d Andr  Glucksmann pas son soutien   Sarkozy en 2007 ni sa coiffure ;Tue Nov 10 09:36:50 CET 2015;sarkozy;2
663996152958877696;PCD   Jaymes;   Ya un pote il a trebucher vec on iphone6 dans la poche arriere on entend  crack  il dit  Seigneur fait que ce soit mon p ;Tue Nov 10 09:26:33 CET 2015;iphone6;0
671648990711050240;SiteWebOleron;Lit à 199 9€ au lieu de 589€  de éduction Disponibles en quatre modèles ces lits… ;Tue Dec 01 12:16:12 CET 2015;maison;4
663998700658810880;bacou joelle; surtout soutien a sarkozy c est impardonnable;Tue Nov 10 09:36:41 CET 2015;sarkozy;2
663977807928774656;black money;   Ya un pote il a trebucher vec on iphone6 dans la poche arriere on entend  crack  il dit  Seigneur fait que ce soit mon p ;Tue Nov 10 08:13:40 CET 2015;iphone6;0
